ticker,name,sector,market_cap,CapType,PE,PB,ROE,ROA,ProfitMargin,GrossMargin,FCF_Margin,DividendYield,DebtEquity,CurrentRatio,QuickRatio,PriceToFCF,EV_Revenue,EV_EBITDA,Beta,Volatility,return_6m,RSI_14,Momentum_10,MACD,BB_Percent,SMA20_above_SMA50,sentiment_score,sentiment_label,positive_ratio,neutral_ratio,negative_ratio,bullet_positive_count,bullet_negative_count,recommendation,analyst_count,target_mean_price,current_price,percent_change,extraction_date
BMA,,Financial Services,5229084160.0,SmallCap,15.77421325,0.010938411,-0.01592,-0.00475,-0.02249,0.0,,28.4,,,,,-0.454,,0.932,0.0437171189466721,-0.1232971596228356,30.427460310242992,-18.29137029635608,-2.2400404851870093,-0.0400176842793412,1.0,-0.15,POSITIVE,0.15,0.55,0.3,1.0,0.0,buy,7.0,108.26523,75.98,0.05,2025-06-05
8601.T,Daiwa Securities Group,Financials,1365716238336.0,BigCap,8.966735,0.8295181,0.08895001,0.00485,0.20177001,0.7945,,5.75,1221.969,1.061,1.031,,-3.763,,0.44,0.0194395218227926,-0.0432791622205835,53.32653705905585,2.725141039027024,7.375491414493126,0.5900761770711784,1.0,0.125,POSITIVE,0.38,0.38,0.25,0.0,0.0,none,8.0,1130.0,972.0,0.73,2025-06-05
MS,Morgan Stanley,Financials,209540235264.0,BigCap,15.293911,2.1621666,0.13884,0.011419999,0.22347,0.86549,,2.89,416.642,2.073,1.656,,1.826,,1.291,0.0247612115191464,0.016989031048636,63.51881799247059,4.2338328384476664,2.698521031156119,0.7216087437714603,1.0,0.15,POSITIVE,0.3,0.55,0.15,0.0,0.0,none,19.0,124.12632,130.62,1.9,2025-06-05
THG,Hanover Insurance Group Inc,Financial Services,6047227392.0,SmallCap,13.834839,1.9909656,0.15735,,0.069749996,0.20278,,2.07,,,,,1.036,,0.45,0.0167767156574849,0.0357916783495964,56.220895056943746,-1.1565112498860115,0.7814018678498371,0.7691247536624045,0.0,0.2,POSITIVE,0.25,0.7,0.05,2.0,0.0,buy,7.0,187.42857,172.3,-0.64,2025-05-16
ALO.PA,ALSTOM,Information Technology,8802362368.0,BigCap,61.467743,0.90531164,0.01891,0.011569999,0.00806,0.12461001,0.06332143198943002,,33.96,0.967,0.638,7.518567353313033,0.565,8.339,1.253,0.0336158164224268,-0.1174154622276948,43.13745979459323,1.8711594915653995,-0.2804560692198876,0.3577467948677009,0.0,0.15,POSITIVE,0.35,0.45,0.2,1.0,0.0,buy,17.0,22.99412,19.05,-2.46,2025-06-05
CBOE,Cboe Global Markets,Financials,23313825792.0,BigCap,29.18021,5.2378435,0.19018,0.09319,0.18604,0.49293,0.18778132494587557,1.13,36.019,1.603,0.785,28.6713029511944,5.512,17.435,0.428,0.0156302311936678,0.0675857157249959,46.90321366015903,-2.5631998222136763,1.446526135932004,0.3302217724071183,1.0,-0.1,NEUTRAL,0.1,0.7,0.2,0.0,0.0,hold,15.0,225.4,222.75,-0.45,2025-06-05
DB,,Financial Services,55778009088.0,SmallCap,14.914894,0.68066514,0.05165,0.00296,0.135,0.0,,2.84,,,,,-2.434,,1.026,0.0269610826707349,0.5761663559586254,58.996165369579785,-1.4411242053328797,0.549637379784329,0.6251170791845355,1.0,0.25,POSITIVE,0.25,0.75,0.0,1.0,0.0,none,,,28.03,2.6,2025-06-05
PRDO,,Consumer Defensive,2180392704.0,SmallCap,14.786667,2.2472138,0.16537,0.09832,0.20914,0.8255,0.16270335893704727,1.56,13.155,4.456,4.197,18.458643458883007,2.369,8.351,0.849,0.0267232644759604,0.2490515247855251,70.10809526301429,7.956628363645006,1.5212671419118775,0.7805520367274031,1.0,0.15,POSITIVE,0.25,0.65,0.1,1.0,0.0,none,1.0,38.0,33.27,-0.12,2025-06-05
ESTC,,Technology,9105559552.0,SmallCap,15.77421325,9.8201685,-0.12983,-0.01396,-0.07289,0.7439,0.24752695618406576,,64.171,1.915,1.758,24.80313993398943,5.424,-192.92,1.071,0.0370804814889209,-0.2225626584115034,47.257610328682595,-4.820742055182952,-0.5879246095335162,0.3075517175975891,1.0,,POSITIVE,0.2,0.6,0.2,0.0,0.0,buy,26.0,111.59423,86.29,2.93,2025-06-05
4631.T,DIC Corporation,Materials,288022429696.0,BigCap,9.354414,0.7250193,0.07675,0.02473,0.02802,0.21174,,3.35,115.704,1.691,0.783,,0.661,6.917,0.313,0.0239412502627137,-0.1186743437123822,62.62317388948273,8.653670978320276,61.88561238684952,0.8354955560910658,1.0,-0.5,NEGATIVE,0.0,0.5,0.5,1.0,0.0,buy,3.0,3833.3333,2998.5,0.55,2025-06-05
DIS,Walt Disney Company (The),Communication Services,202759241728.0,BigCap,23.017347,1.9467844,0.08894,0.04481,0.09475,0.37096,0.09981922545004605,0.88,39.432,0.668,0.541,21.551167056761912,2.61,12.839,1.552,0.0230746296019029,-0.0275986390418696,65.10853617449716,1.7291360473837485,3.996072584703697,0.6018066823740651,1.0,,POSITIVE,0.2,0.6,0.2,1.0,0.0,buy,28.0,124.08357,112.53,-0.86,2025-06-05
NWG,,Financial Services,57818329088.0,SmallCap,9.203226,2.7666795,0.12781,0.00722,0.35017,0.0,,3.78,,,,,-0.664,,0.98,0.0223627056065536,0.3883131348916451,66.19598797441277,2.184815933684385,0.4523171622954098,0.6937071445113487,1.0,0.1,NEGATIVE,0.2,0.7,0.1,1.0,0.0,buy,2.0,13.545,14.27,-0.83,2025-06-05
CACC,,Financial Services,5506208768.0,SmallCap,20.209967,3.2583516,0.1724,0.03341,0.29188,0.9269,,,391.911,5.65,5.283,,11.909,,1.154,0.0221448807616282,-0.0177396133635784,43.69569246870435,-1.78209537775624,-2.326671075601837,0.0936458459663618,1.0,0.35,POSITIVE,0.4,0.55,0.05,1.0,0.0,none,4.0,485.25,474.53,-2.57,2025-06-05
FTNT,Fortinet,Information Technology,79404253184.0,BigCap,42.691357,40.650467,2.05906,0.13325,0.30597,0.81342006,0.3199179442910106,,54.842,1.363,1.259,40.31580577924253,12.06,36.026,1.072,0.0249933131609415,0.0536258260043955,52.852502621381745,0.7390141611182183,0.409483149914422,0.6018958624447635,1.0,0.05,POSITIVE,0.15,0.75,0.1,0.0,0.0,hold,38.0,108.51,103.5,1.85,2025-06-05
DOCS,"Doximity, Inc.",Healthcare,9680551936.0,SmallCap,46.432434,8.991627,0.22498,,0.39128,0.90204,,,,,,,15.569,,1.325,0.0450107807399253,-0.0350121501072308,39.25493229731018,-1.9406400896366744,-1.5921918824663877,0.252713070579442,0.0,0.2,POSITIVE,0.5,0.2,0.3,0.0,0.0,buy,18.0,61.94444,57.34,5.11,2025-06-02
ALLE,Allegion,Industrials,11930734592.0,BigCap,19.446001,7.425556,0.42051998,0.11533,0.16279,0.4449,0.1362232366677889,1.48,133.636,2.174,1.43,22.856636310530362,3.544,14.678,1.035,0.0182125916656769,-0.0043780094980322,47.09401187458496,-2.380955707916523,0.9325618437190712,0.0704675016446324,1.0,0.15,POSITIVE,0.15,0.85,0.0,0.0,0.0,none,11.0,145.47455,138.23,0.09,2025-06-05
7186.T,Concordia Financial Group,Financials,1053937762304.0,BigCap,14.139356,0.8184609,0.06446,0.00338,0.25332,0.0,,3.59,,,,,-2.96,,-0.023,0.0283141004226951,0.0067604540094661,52.16047627883115,-0.3023418493448524,9.67786435501489,0.4275074843715414,1.0,,,,,,,,buy,9.0,1117.7778,931.0,0.83,
PFLT,,Financial Services,1016487424.0,SmallCap,12.05294,0.9256415,0.07586,0.05645,0.29107,1.0,0.2988147810257828,12.01,127.983,3.332,3.273,14.5941422748004,9.745,,0.956,0.0160929545928052,-0.0179362334092675,54.800625942282394,2.041831917180794,0.0522624432157918,0.7004796706288162,1.0,0.05,POSITIVE,0.25,0.55,0.2,1.0,0.0,buy,7.0,11.07143,10.24,0.1,2025-06-05
8253.T,Credit Saison,Financials,614043025408.0,BigCap,9.796537,0.8725659,0.093760006,0.01635,0.13489,0.85897005,-0.5180898077421836,6.36,473.473,12.769,12.21,-2.407789996260295,7.911,25.715,0.393,0.0255738788240711,0.1647331971583381,76.25889402701104,8.81347013943699,175.08172370315697,0.8702329746118715,1.0,,,,,,,,buy,8.0,4118.75,4132.0,-0.1,
IEX,IDEX Corporation,Industrials,13639577600.0,BigCap,28.704292,3.4986243,0.12724,0.06898,0.14595,0.44592997,0.14595138284923187,1.57,50.344,2.787,1.845,28.426592661239823,4.581,16.997,1.056,0.0195861430692772,-0.2041953963347399,48.52887552557269,-0.4692018582098364,0.4991740417198969,0.256761281780862,1.0,0.05,POSITIVE,0.3,0.45,0.25,0.0,0.0,buy,14.0,208.95929,180.28,-0.34,2025-06-05
GPC,Genuine Parts Company,Consumer Discretionary,17548607488.0,BigCap,20.761904,3.9434865,0.19131,0.04816,0.03605,0.36616,-0.0005213785719832175,3.26,136.683,1.15,0.438,-1424.9033487340678,0.985,12.204,0.774,0.0171111154046972,0.031246511485512,55.85854955720091,0.7994244378254035,2.0496311998410164,0.5512124191911301,1.0,0.15,POSITIVE,0.25,0.65,0.1,5.0,0.0,buy,10.0,131.356,126.16,-0.13,2025-06-05
SM,,Energy,2747087872.0,SmallCap,3.3660588,0.6238141,0.20276,0.096599996,0.28847998,0.80189,-0.6454283328795781,3.31,62.938,0.573,0.466,-1.4954863904239024,1.945,2.654,2.192,0.0407490784998582,-0.3943486456428174,50.25174025295378,3.8961021803801863,0.0189990962499919,0.4998409187304046,1.0,0.1,NEGATIVE,0.15,0.8,0.05,0.0,0.0,buy,14.0,38.64286,24.01,-0.66,2025-06-05
OS,,Technology,6964910592.0,SmallCap,15.77421325,12.396588,-1.0878199,-0.35831,-0.45643002,0.63355,0.40417690882944224,,3.549,2.336,2.214,33.43324838827113,9.051,-13.291,1.0,0.037920926465307,-0.0527859501806015,71.72553226731691,3.63636536722616,1.4557417347628032,0.7366482190164804,1.0,,POSITIVE,0.15,0.7,0.15,1.0,0.0,buy,20.0,31.2,29.07,-0.34,2025-06-05
3436.T,SUMCO,Materials,333097074688.0,BigCap,18.587934,0.56564075,0.0324,0.01729,0.044060003,0.18384,,1.69,56.273,2.867,1.214,,1.632,5.845,0.833,0.0353532305945974,-0.2079413208294104,45.3048374863614,-1.7698236809201844,-6.572934617725423,0.2196935999631525,1.0,,NEUTRAL,0.0,1.0,0.0,1.0,0.0,buy,17.0,1469.4117,959.6,1.11,2025-06-05
STOK,,Healthcare,594014272.0,SmallCap,13.268293,1.6968185,0.20502001,0.078099996,0.26333,1.0,0.3153351352483919,,1.203,8.409,8.01,9.867346710963455,1.279,6.054,1.102,0.0469161876605306,-0.1801055207895244,66.74689284707384,14.767939238468893,0.453452259441411,1.0046067369899756,1.0,0.05,POSITIVE,0.25,0.55,0.2,0.0,0.0,none,8.0,22.375,10.88,-0.55,2025-06-05
ALGM,,Technology,5167983104.0,SmallCap,15.77421325,5.541237,-0.070549995,-0.00564,-0.1007,0.44536,0.04889235015671925,,39.576,4.303,1.834,145.79363407844806,7.485,106.031,1.669,0.0466097982002442,0.3177747274586633,67.35741969405885,6.354642437823739,1.323699629103004,0.7930568050476752,1.0,0.05,POSITIVE,0.3,0.45,0.25,0.0,0.0,strong_buy,11.0,26.81818,27.95,-0.18,2025-06-05
ARDT,,Healthcare,2108468480.0,SmallCap,8.773809,1.7940605,0.23347999,0.05222,0.0373,0.57324004,0.006812849270444249,,145.792,2.122,1.605,51.40781829979824,0.706,7.811,1.0,0.0306588052826245,-0.1147147081785163,58.12088575555366,-1.338686846603014,0.2908314062358137,0.4705126986974828,1.0,-0.15,POSITIVE,0.1,0.65,0.25,0.0,0.0,none,11.0,20.31818,14.75,1.3,2025-06-05
CUBI,,Financial Services,1603712640.0,SmallCap,12.756282,0.92554784,0.08135,0.00661,0.24455999,0.0,,,,,,,-0.389,,1.539,0.0289338546663683,-0.0840699949802631,47.79970635381546,-1.0717054566078184,0.1563393859083746,0.2345928696011601,1.0,0.2,POSITIVE,0.25,0.7,0.05,0.0,0.0,buy,8.0,66.25,50.72,0.04,2025-06-05
CNC,Centene Corporation,Health Care,27348260864.0,BigCap,8.1061945,0.97948706,0.12527001,0.03858,0.02253,0.14345999,0.016372679166665776,,65.384,1.112,1.068,10.874639954965422,0.186,4.391,0.457,0.0215967011072879,-0.0515962319085763,36.45000538140077,-9.754696885130826,-1.5204018082987858,0.1600235365031586,0.0,,NEGATIVE,0.15,0.7,0.15,1.0,0.0,buy,16.0,76.90625,54.84,-0.2,2025-06-05
HAFC,,Financial Services,687023168.0,SmallCap,10.676056,0.9070241,0.088970006,0.00849,0.27907,0.0,,4.77,,,,,2.754,,0.703,0.0203040397911843,-0.0935338982696465,47.033626220850266,-1.3449001136796372,0.0199076713887258,0.2024311924954832,1.0,-0.1,POSITIVE,0.1,0.7,0.2,1.0,0.0,none,4.0,27.0,22.74,0.35,2025-06-05
LDOS,Leidos,Industrials,18677770240.0,BigCap,14.62752,4.3874154,0.30945998,0.09274,0.07873,0.17228001,0.054430961371032725,1.11,133.333,1.536,1.267,20.30313760230538,1.389,10.597,0.646,0.0193766286180092,-0.1089137662201366,42.03327389990046,-8.632188882569729,-0.8051674021168935,0.167493365375094,1.0,-0.25,NEGATIVE,0.0,0.75,0.25,2.0,0.0,buy,15.0,173.28934,145.37,0.66,2025-06-05
TOST,,Technology,24766228480.0,SmallCap,158.55556,14.767162,0.10987,0.03575,0.03026,0.24741,0.08837609894443879,,1.315,2.514,1.904,53.67716583315276,4.358,123.687,2.025,0.0325488213255214,0.1030662163993838,60.02839371238588,-0.070025161507995,1.2416386933147194,0.5087970014634137,1.0,0.15,POSITIVE,0.2,0.75,0.05,0.0,0.0,buy,28.0,43.4325,42.82,2.34,2025-06-05
CBU,,Financial Services,2938807552.0,SmallCap,15.403048,1.6018955,0.10955,0.011720001,0.25773,0.0,,3.29,,,,,4.444,,0.804,0.019372325450857,-0.1780608562998419,46.16948683415314,-1.4445208315472364,-0.0395905268386727,0.1686011297851389,1.0,0.05,POSITIVE,0.2,0.65,0.15,1.0,0.0,none,6.0,66.5,55.61,-0.38,2025-06-05
MKSI,,Technology,5846013440.0,SmallCap,25.940477,2.4770513,0.095019996,0.03817,0.062119998,0.47537,0.16133005236720124,1.0,199.703,3.106,1.657,9.916900971432009,2.72,11.309,1.833,0.0460950453478047,-0.2358091472772182,56.66565205691071,2.6178601150923915,2.142716997293107,0.5387093955890885,1.0,0.1,POSITIVE,0.25,0.6,0.15,0.0,0.0,strong_buy,13.0,115.95692,87.16,-0.82,2025-06-05
SHBI,,Financial Services,482592384.0,SmallCap,9.77027,0.8735049,0.092659995,0.00824,0.24530001,0.0,,3.31,,,,,1.148,,0.936,0.0200926780357067,-0.143115564042161,52.86184352470375,-0.5502058040986352,0.1772073304561789,0.282246430555963,1.0,0.05,NEGATIVE,0.05,0.95,0.0,0.0,0.0,none,3.0,17.0,14.46,-0.41,2025-06-05
SW.PA,SODEXO,Financials,8492978688.0,BigCap,12.62582,2.1116195,0.16237,0.04271,0.02797,0.11968,0.027707679847736973,4.59,139.453,1.075,0.978,12.680818940062556,0.521,9.356,0.477,0.0210843375234224,-0.2582442835014877,44.14934931315117,-3.1066305588963963,0.2842918354784274,0.3593242991532004,1.0,-0.25,NEGATIVE,0.0,0.75,0.25,2.0,0.0,buy,17.0,74.89412,57.7,0.0,2025-06-05
EBF,,Industrials,483807904.0,SmallCap,12.058442,1.5983818,0.123409994,0.08454,0.10193,0.29723,0.14247988251848148,5.41,3.138,4.586,3.34,8.586300743418548,1.061,6.234,0.493,0.0154723827509569,-0.1000469294227515,45.65958028563802,-1.8498963005199136,-0.0858248653906699,0.2294763798790801,1.0,0.15,POSITIVE,0.2,0.75,0.05,0.0,0.0,none,1.0,25.0,18.53,0.16,2025-06-05
4689.T,LY Corporation,Consumer Discretionary,3714466447360.0,BigCap,24.689293,1.2275056,0.05896,0.02163,0.08003,0.72384,0.02848650653802164,2.71,49.56,1.4,0.752,68.00281054117916,2.478,10.005,0.524,0.0183918603248654,0.2241383201126243,43.853026713297275,-0.4049316785186604,-1.2892511349051574,0.2114818436465974,1.0,-0.2,NEUTRAL,0.0,0.8,0.2,2.0,0.0,buy,13.0,552.61536,529.3,2.48,2025-06-05
KR,Kroger,Consumer Staples,44046176256.0,BigCap,18.024523,5.361485,0.26879,0.056339998,0.01811,0.235,0.014249132415705468,1.93,229.201,0.958,0.386,21.03922241699653,0.465,8.64,0.574,0.0166884185228687,0.1002523924749621,38.93652835969174,-4.107404598520562,-0.6788624186936829,0.1389824845625896,0.0,-0.3,POSITIVE,0.05,0.6,0.35,1.0,0.0,buy,22.0,70.68636,66.24,-0.15,2025-06-05
PAAS,Pan American Silver Corp.,Basic Materials,9511109632.0,SmallCap,30.534883,1.974733,0.06577,,0.10402001,0.42254,,1.53,,,,,3.14,,0.802,0.0341608455164533,0.1658117427576888,61.02891939685248,13.287316148215634,0.1175581655279387,0.9041389136566682,0.0,,,,,,,,buy,8.0,31.8375,28.6,7.52,
HWM,Howmet Aerospace,Industrials,70675243008.0,BigCap,57.215687,14.932196,0.28295,0.10203,0.1664,0.31941998,0.10468004308451365,0.23,72.684,2.296,0.928,89.41241110368523,9.7,36.463,1.432,0.0255789528667723,0.4602077383975227,81.31515701710997,7.496935070175338,7.945109406652335,0.907096894123943,1.0,-0.15,NEUTRAL,0.05,0.75,0.2,0.0,0.0,buy,22.0,167.73045,175.01,0.62,2025-06-05
GD,General Dynamics,Industrials,73889415168.0,BigCap,19.104788,3.319587,0.18228,0.055999998,0.080819994,0.15432,0.05044403264047828,2.18,51.775,1.339,0.729,29.67196377913241,1.706,14.213,0.467,0.0156651039154901,0.011439850081814,49.91607829049538,-1.076708901879342,1.0257078283333383,0.3830515927709947,1.0,0.1,POSITIVE,0.2,0.7,0.1,0.0,0.0,buy,20.0,293.484,274.42,-0.17,2025-06-05
GFS,,Technology,20808071168.0,SmallCap,15.77421325,1.8823706,-0.01652,0.02619,-0.0277,0.2377,0.17731359721428536,,14.688,2.514,1.76,17.293222803179145,2.906,9.018,1.5,0.0332933905939254,-0.1642157435646322,53.42994827251622,-0.6357660356736341,0.2062182102498866,0.4581199972843015,1.0,0.2,NEUTRAL,0.3,0.6,0.1,1.0,0.0,none,20.0,43.225,37.51,-0.53,2025-06-05
4543.T,Terumo,Industrials,3849534570496.0,BigCap,32.8944,2.8000185,0.086789995,0.06022,0.11289,0.5411,0.12229797956638899,1.15,15.716,3.002,1.668,30.377882710576053,3.692,14.612,0.404,0.0179962000658945,-0.1626652238716479,36.96017118703228,-4.044321329639889,-30.966782977325693,0.035866560122212,0.0,-0.5,NEGATIVE,0.0,0.5,0.5,1.0,0.0,buy,14.0,3210.0,2577.0,-0.81,2025-06-05
KGEI,,Energy,238217280.0,SmallCap,11.789474,1.2400811,0.11125,0.07548,0.33808997,0.86477,,,14.842,0.705,0.692,,4.474,6.169,2.354,0.0454604227234387,0.5203619172391949,47.98950962492343,7.006362510881643,0.0612254635652673,0.540670686374375,0.0,-0.059,POSITIVE,0.18,0.59,0.24,0.0,0.0,none,2.0,10.5,6.72,-2.47,2025-06-05
CHRW,C.H. Robinson,Industrials,11372649472.0,BigCap,22.860382,6.5682645,0.3211,0.0887,0.02927,0.07902,0.031912758979134905,2.58,99.658,1.292,1.242,20.469833453654093,0.75,16.196,0.908,0.0194792769293285,-0.0867446687991203,51.29144655925596,-1.5332350885886696,0.7197034413466241,0.4424027615550466,1.0,0.2,POSITIVE,0.3,0.6,0.1,1.0,0.0,buy,24.0,109.67125,95.51,-0.68,2025-06-05
LYFT,,Technology,6532476928.0,SmallCap,103.533325,7.788365,0.08558,-0.00921,0.00955,0.35277,0.1413560799941849,,146.642,0.767,0.613,7.755163735691557,0.922,87.761,2.224,0.0419319354796015,-0.0257214465624378,56.67253453419517,-2.755169234192371,0.5236191941498944,0.380727438076815,1.0,0.1,POSITIVE,0.3,0.5,0.2,0.0,0.0,hold,38.0,17.16053,15.53,1.77,2025-06-05
CTRE,,Real Estate,5592526336.0,SmallCap,31.370966,1.8704321,0.06956,0.04399,0.49155998,0.94494003,-1.6336323610421477,4.63,27.887,7.07,1.096,-10.377193424217056,19.312,22.959,0.865,0.0159826600136892,0.0170185239619762,55.05342665582822,1.26692043694637,0.1167467273761779,0.7291245760512485,1.0,0.25,POSITIVE,0.35,0.55,0.1,1.0,0.0,buy,10.0,32.2,29.17,0.69,2025-06-05
CNDT,,Technology,409429888.0,SmallCap,1.7569443,0.5118349,0.30786,-0.02258,0.08663,0.17985001,0.06571720540232338,,88.372,1.639,1.328,1.9554859575217305,0.347,110.634,1.545,0.0322230637411464,-0.3722084765077252,62.75571897132619,12.444443172878689,0.0390296884753769,1.0795023748760382,1.0,-0.05,NEGATIVE,0.1,0.75,0.15,0.0,0.0,strong_buy,3.0,7.03333,2.53,2.02,2025-06-05
APP,,Communication Services,140139593728.0,SmallCap,74.75452,243.46857,2.8750799,0.27267998,0.3739,0.77724,0.36998696258813163,,644.739,1.68,1.511,73.76000644601376,28.062,51.427,2.53,0.0622346685874316,0.0314819791990972,70.15506271400847,15.568580325014969,27.589881014018488,0.9340098771139982,1.0,0.1,POSITIVE,0.15,0.8,0.05,0.0,0.0,buy,23.0,457.66608,414.14,-0.57,2025-06-05
INTC,Intel,Information Technology,87567147008.0,BigCap,34.04156,0.8778259,-0.18127,-0.01092,-0.36189,0.33122003,-0.13198005898752876,,47.129,1.31,0.749,-12.455290660511624,2.339,15.291,1.113,0.0414301468925667,-0.0348556971497058,44.43594141680653,-3.4074427525778015,-0.2492621437352049,0.2333160435076611,1.0,-0.05,NEGATIVE,0.2,0.55,0.25,2.0,0.0,hold,35.0,21.39,19.99,-1.28,2025-06-05
WY,Weyerhaeuser,Real Estate,19411931136.0,BigCap,54.622448,2.0137687,0.03706,0.02404,0.051469997,0.18234,0.06818502511514946,3.2,53.8,2.04,1.1,40.051272537745604,3.342,20.75,1.169,0.019051859087946,-0.1223702349453373,58.47849605496095,6.87859924484777,-0.0011262462552821,0.8847296454055621,0.0,,NEGATIVE,0.15,0.7,0.15,1.0,0.0,buy,13.0,33.76923,26.7,1.48,2025-06-05
LCII,,Consumer Cyclical,2231517440.0,SmallCap,14.495082,1.6326605,0.114379995,0.04973,0.04079,0.23766,0.07682587346600196,5.2,86.016,2.964,1.276,7.613111197230668,0.832,8.717,1.265,0.0247318550714486,-0.2319539206256878,56.399373627858786,0.9185819064730378,1.2435921550807052,0.5865950843499804,1.0,0.05,POSITIVE,0.2,0.65,0.15,1.0,0.0,hold,8.0,102.125,88.5,0.23,2025-06-05
BUR,,Financial Services,2879791872.0,SmallCap,14.010638,1.1811659,0.09034,0.04719,0.33082,0.99252,0.5459736312686697,0.98,56.295,4.651,4.651,8.402757877747053,7.539,,1.046,0.0241616888803306,-0.0097744445546308,47.30770771129789,0.3810990180716196,-0.2168981181129243,0.3860432054566756,1.0,-0.05,POSITIVE,0.0,0.95,0.05,2.0,0.0,none,5.0,19.7,13.15,3.14,2025-06-05
AUB,,Financial Services,4269765888.0,SmallCap,14.004672,0.8406496,0.07296,0.00909,0.26217,0.0,,4.56,,,,,5.58,,0.841,0.0247056208395144,-0.2782416151898548,55.17122112581802,2.9588130962936714,0.3967506740057054,0.5113639363314053,1.0,0.1,POSITIVE,0.15,0.8,0.05,0.0,0.0,none,7.0,37.71429,29.99,0.67,2025-06-05
BKU,,Financial Services,2528624128.0,SmallCap,10.440993,0.87302,0.087740004,0.00695,0.24991,0.0,,3.68,,,,,5.346,,1.305,0.0244363583927562,-0.1791236173591797,45.80898942352821,-1.9539281590954551,0.0423276647316441,0.1819810237837984,1.0,0.1,NEUTRAL,0.15,0.8,0.05,0.0,0.0,none,10.0,39.425,33.64,-0.06,2025-06-05
5713.T,Sumitomo Metal Mining,Materials,923796045824.0,BigCap,55.8662,0.500203,0.0058600004,-0.00315,0.01035,0.03672,-0.08238642229477913,3.93,27.34,1.938,0.706,-7.037360492255464,0.959,29.539,0.825,0.028903876298349,-0.0832878208629164,57.777240738241545,4.384328358208956,55.32416870138468,0.7873745447752545,1.0,1.0,POSITIVE,1.0,0.0,0.0,1.0,0.0,hold,9.0,3613.3333,3383.0,0.77,2025-06-05
COP,ConocoPhillips,Energy,108059009024.0,BigCap,10.848846,1.6563926,0.1666,0.08781999,0.16149999,0.49047002,0.1465518633714744,3.63,36.457,1.268,1.023,12.442240297644958,2.116,4.887,0.62,0.0245669941485271,-0.1667329279327219,42.47576004534366,-1.858867146549592,-1.193928812102925,0.2640636657718503,0.0,-0.1,NEGATIVE,0.05,0.8,0.15,0.0,0.0,buy,29.0,116.59,85.35,-0.7,2025-06-05
MTD,Mettler Toledo,Health Care,24245006336.0,BigCap,29.16475,-133.23322,0.151085,0.21216999,0.22172001,0.60137004,0.19416020281859891,,,1.013,0.611,32.546768484135804,6.871,22.238,1.387,0.0245307399173592,-0.0651575102195612,55.36207687664077,2.9825502123837717,16.114132831724646,0.6701292242409673,1.0,,NEGATIVE,0.1,0.8,0.1,1.0,0.0,buy,11.0,1244.96,1164.61,-0.59,2025-06-05
HLNE,,Financial Services,8066703872.0,SmallCap,27.842886,9.134627,0.39224997,0.13361,0.30495,0.61499,0.21957591381795785,1.45,41.185,4.03,3.87,51.528134333788756,9.153,20.029,1.27,0.032263739379339,-0.164636468290893,42.351926443450054,-6.8575292197505275,-1.3248624530500308,0.1601414844698679,1.0,,NEUTRAL,0.15,0.7,0.15,0.0,0.0,hold,5.0,153.0,150.63,1.04,2025-06-05
TGTX,,Healthcare,6239071744.0,SmallCap,157.2,24.051409,0.19703,0.0726,0.10132,0.87426,-0.22681592922376811,,107.288,4.023,2.911,-71.19099515354532,13.92,89.842,1.939,0.0380121245769574,0.1582669874325233,62.67334302290241,14.912275907454552,-0.0960181007469103,1.2749851146066906,0.0,0.2,POSITIVE,0.35,0.5,0.15,0.0,0.0,buy,5.0,41.2,39.3,6.13,2025-06-05
