ticker,name,sector,market_cap,CapType,PE,PB,ROE,ROA,ProfitMargin,GrossMargin,FCF_Margin,DividendYield,DebtEquity,CurrentRatio,QuickRatio,PriceToFCF,EV_Revenue,EV_EBITDA,Beta,Volatility,return_6m,RSI_14,Momentum_10,MACD,BB_Percent,SMA20_above_SMA50,sentiment_score,sentiment_label,positive_ratio,neutral_ratio,negative_ratio,bullet_positive_count,bullet_negative_count,recommendation,analyst_count,target_mean_price,current_price,percent_change,extraction_date
TROW,T. Rowe Price,Financials,20665640960.0,BigCap,10.646992,1.994811,0.18447,0.109910004,0.28375998,0.52366,0.131588300065303,5.45,4.48,3.886,3.886,22.183838239232973,2.724,6.834,1.513,0.0215955632943765,-0.2239560425687703,51.132492429770934,-0.6457766422441501,0.354137900635024,0.3381750243507185,1.0,-0.15,NEUTRAL,0.05,0.75,0.2,0.0,0.0,hold,13.0,93.69231,94.28,1.12,2025-06-06
MET,MetLife,Financials,53442031616.0,BigCap,13.00817,1.9496008,0.15982,0.0062599997,0.061279997,0.25799,0.022535851910998418,2.89,172.754,1.6,1.338,32.34794917528585,0.964,9.381,0.839,0.0216710699647374,-0.0528865079485381,56.18908525340812,2.588197800738222,0.5251525103524557,0.5960418288518939,1.0,0.1,POSITIVE,0.15,0.8,0.05,2.0,0.0,buy,14.0,92.71429,79.93,1.74,2025-06-06
WAT,Waters Corporation,Health Care,20766593024.0,BigCap,31.695276,10.580147,0.40822,0.11609,0.22024,0.59266996,0.19737766846426413,,78.582,1.811,1.141,35.326321052385595,7.297,20.975,1.117,0.0234873474379385,-0.0913552729338752,49.68367566443671,0.2109326428183018,0.4839405709486755,0.3741569279621963,1.0,0.2,POSITIVE,0.35,0.5,0.15,0.0,0.0,buy,19.0,387.56525,351.17,1.4,2025-06-06
CIEN,Ciena Corporation,Technology,10292792320.0,SmallCap,99.19178,3.668001,0.02763,0.020580001,0.0195,0.42584,0.06978425038766604,,56.506,3.65,2.394,36.57876533010108,3.035,38.661,1.124,0.0432127876955555,-0.0159010347897479,40.60905858034596,-9.623063929315164,1.7897339197710664,-0.1204191567119104,1.0,-0.2,NEGATIVE,0.2,0.4,0.4,0.0,0.0,buy,15.0,84.074,72.72,-0.53,2025-06-06
IBM,IBM,Information Technology,249807978496.0,BigCap,46.02483,9.293445,0.21851,0.044689998,0.087110005,0.57041,0.1681348584770484,2.52,247.978,1.007,0.849,23.64082294155564,4.734,21.323,0.652,0.0213532561649859,0.1442457090040516,65.24935596719604,3.9923375919590542,4.968347571794993,0.835416634107937,1.0,-0.15,POSITIVE,0.1,0.65,0.25,0.0,0.0,buy,20.0,252.272,268.87,0.73,2025-06-06
MGM,MGM Resorts,Consumer Discretionary,8647534592.0,BigCap,14.185267,3.1139748,0.2582,0.02345,0.03955,0.45415002,0.03247851869780951,,880.101,1.306,1.089,15.571155908302385,2.269,15.896,1.767,0.0310053108086241,-0.1332515070707692,49.07938905020266,1.4513554008598826,-0.0595990357445543,0.3522568813291263,1.0,,POSITIVE,0.1,0.8,0.1,0.0,0.0,buy,19.0,45.82368,31.86,1.72,2025-06-06
WMB,Williams Companies,Energy,74121420800.0,BigCap,32.637096,5.952638,0.16197,0.03994,0.20608,0.59939,0.07249842514839823,3.3,184.4,0.405,0.245,92.30896124220689,9.354,18.2,0.679,0.019529700133442,0.0867521552258401,58.08997317786121,5.13419939842059,0.6528012989187602,0.7804515618058692,1.0,0.1,POSITIVE,0.15,0.8,0.05,1.0,0.0,buy,20.0,61.045,60.56,-0.0,2025-06-06
TMUS,T-Mobile US,Communication Services,279525064704.0,BigCap,24.041016,4.5821385,0.19351,0.055999998,0.14413,0.6385,0.10911122018323721,1.44,199.152,1.161,0.899,30.91879624889217,4.689,12.27,0.628,0.0205300991899004,0.0169598447259056,53.082283768807834,2.5780283842719776,-0.9980340149871836,0.9557470490732626,0.0,0.05,POSITIVE,0.15,0.75,0.1,1.0,0.0,buy,27.0,269.2185,245.86,0.39,2025-06-06
5406.T,Kobe Steel,Industrials,638684430336.0,BigCap,5.3202667,0.5501013,0.102180004,0.03205,0.04704,0.16564,-0.02790665619642401,4.95,71.648,1.549,0.677,-8.957407728463886,0.54,5.086,0.743,0.0171504702494632,0.0598430346631786,42.92610166097828,-0.7046568627450981,-6.317671766240437,0.1401580492630479,0.0,-0.5,NEGATIVE,0.0,0.5,0.5,0.0,0.0,none,7.0,1905.7142,1620.5,0.34,2025-06-06
7751.T,Canon Inc.,Information Technology,3919035760640.0,BigCap,23.68262,1.2387054,0.054840002,0.05104,0.03762,0.47285998,0.07679545272676921,3.74,29.434,1.34,0.763,11.143121533598334,0.998,6.453,0.231,0.0194848044852159,-0.1189291174977446,41.68276611329139,-1.4857142857142858,-48.020959100182154,0.2690813128439591,1.0,0.111,POSITIVE,0.11,0.89,0.0,1.0,0.0,hold,11.0,5045.4546,4310.0,0.65,2025-06-06
K,Kellanova,Consumer Staples,28466345984.0,BigCap,20.667507,7.2713575,0.38149,0.081199996,0.10925,0.36661,0.057166320672169396,2.78,155.528,0.8,0.44,39.41784261082602,2.734,14.553,0.305,0.0020877760899316,0.0303683194300852,53.96717788291912,0.6578139484036953,0.053486525530161,0.7686401380579676,0.0,0.2,POSITIVE,0.2,0.8,0.0,1.0,0.0,hold,15.0,83.4,82.06,-0.05,2025-06-06
FI,Fiserv,Financials,92291088384.0,BigCap,29.409897,3.5756326,0.116780005,0.04385,0.15684,0.60967,0.19674081083308181,,107.142,1.099,0.236,22.716393961401312,5.775,13.05,0.911,0.0292132532161076,-0.1969316494877691,42.68627651070684,3.384161917564707,-6.903723975373424,0.4721321645992676,0.0,-0.25,NEUTRAL,0.05,0.65,0.3,1.0,0.0,buy,36.0,221.31194,166.71,0.84,2025-06-06
6305.T,Hitachi Construction Machinery,Industrials,944831135744.0,BigCap,11.805353,1.1674113,0.10807,0.05446,0.059380002,0.31259,,4.54,71.149,1.632,0.737,,1.039,6.148,0.822,0.0231939821504005,0.3074944153980867,63.48853304211315,3.494874184529357,62.94893738139399,0.8675897171500837,1.0,,,,,,,,hold,11.0,4317.273,4442.0,0.82,
NOMD,Nomad Foods Limited,Consumer Defensive,2594909440.0,SmallCap,10.698113,0.99882555,0.0861,0.04346,0.07324,0.29858,0.08059050164416881,4.0,82.29,1.062,0.656,10.4793455187511,1.44,8.657,0.74,0.015547240889919,0.0151628913774424,28.710835173231672,-3.6806320733095825,-0.4984124600409281,0.1490218681131213,0.0,0.25,POSITIVE,0.25,0.75,0.0,0.0,0.0,strong_buy,7.0,25.24054,17.04,0.29,2025-06-06
SF,Stifel Financial Corporation,Financial Services,9664556032.0,SmallCap,17.954199,1.9981735,0.114829995,,0.1234,0.94824,,1.98,,,,,1.468,,1.078,0.0267976739778107,-0.1643676804053779,53.04901167262358,-4.008958252813758,1.0596344468745826,0.4670277294500467,1.0,,,,,,,,buy,7.0,102.42857,96.53,1.82,
CINF,Cincinnati Financial,Financials,23575332864.0,BigCap,16.430283,1.7185276,0.10974,0.03222,0.13193,0.17898001,0.112110220878881,2.32,6.4,1.087,0.863,19.20074783127369,2.115,11.755,0.786,0.0181582536313952,-0.021977032556423,59.67103221323536,3.830008482122276,2.2468765269059077,0.7245705118712041,1.0,0.2,POSITIVE,0.25,0.7,0.05,0.0,0.0,buy,6.0,152.83333,151.03,0.77,2025-06-06
8750.T,Dai-ichi Life,Financials,4115402588160.0,BigCap,9.575197,1.1860949,0.11687,0.0072500003,0.04619,0.23688,0.015833655767708354,4.29,83.411,1.234,0.482,27.94515463807419,0.551,5.524,0.274,0.0285814158565407,0.0313653136531364,60.31792039574048,4.437178888369921,27.01784872389635,0.72307977776064,1.0,0.222,POSITIVE,0.22,0.78,0.0,5.0,0.0,buy,10.0,1322.0,1118.0,-0.13,2025-06-06
8001.T,Itochu,Consumer Discretionary,10618404864000.0,BigCap,12.163566,1.8341657,0.15325,0.02913,0.05928,0.1611,0.016444051185584948,2.84,75.716,1.286,0.835,44.17267731629393,1.006,16.48,0.519,0.0204015625309632,0.0023537474356825,53.693520824719656,-0.2662052442433116,103.0977725068342,0.3260003006417496,1.0,-0.05,NEUTRAL,0.15,0.65,0.2,3.0,0.0,strong_buy,9.0,8644.444,7493.0,0.11,2025-06-06
CTSH,Cognizant,Information Technology,39519162368.0,BigCap,16.877893,2.652791,0.16605,0.10094,0.11732,0.34254003,0.09887511252480745,1.56,7.913,2.215,1.829,19.917438999928542,1.906,10.65,0.976,0.017597659130036,-0.0047763260443626,56.77351045275695,0.4130185541333223,0.9649034916808006,0.4464739754420315,1.0,0.35,POSITIVE,0.35,0.65,0.0,0.0,0.0,hold,23.0,87.28652,80.28,1.21,2025-06-06
MA,Mastercard,Financials,534605987840.0,BigCap,41.22689,80.30555,1.8770399,0.23363,0.45213002,1.0,0.4971275231353753,0.52,280.795,1.111,0.665,37.04812445592694,18.664,30.178,1.052,0.0156998713065541,0.1172083377926282,65.25357941434964,3.2781425546724643,9.152203598909864,0.890873502233824,1.0,0.25,POSITIVE,0.25,0.75,0.0,1.0,0.0,buy,38.0,620.46686,590.12,0.8,2025-06-06
SSB,SouthState Corporation,Financial Services,9042011136.0,SmallCap,14.05205,1.048278,0.07181,0.00923,0.27819002,0.0,,2.47,,,,,4.462,,0.76,0.0219359064818308,-0.1879505849755193,51.89296762184651,1.3307531771066097,-0.1392182932824681,0.4716595667947718,1.0,0.25,POSITIVE,0.3,0.65,0.05,2.0,0.0,buy,12.0,112.66667,89.72,2.58,2025-06-06
2502.T,Asahi Group Holdings,Consumer Staples,2855409287168.0,BigCap,15.17421,1.1195525,0.07497,0.03068,0.06426,0.37373,0.043780017046460215,2.74,59.093,0.53,0.312,22.08487936469478,1.455,10.229,0.505,0.0135094267334412,0.173065015479876,43.34665113312895,1.3643659711075442,-14.250222212467406,0.3937472645145863,0.0,,POSITIVE,0.17,0.67,0.17,2.0,0.0,buy,12.0,2355.8333,1894.5,-0.29,2025-06-06
3382.T,Seven & I Holdings Co.,Consumer Discretionary,5784508825600.0,BigCap,33.643738,1.4421848,0.045089997,0.02394,0.01446,0.29124,0.0252495820019695,2.26,99.558,0.851,0.575,19.134535809536093,0.737,8.867,0.186,0.0233404620570596,-0.123293032699164,58.54421336764952,3.1070195627157653,18.080557541583403,0.6834890413433055,1.0,-0.15,NEGATIVE,0.1,0.65,0.25,0.0,0.0,buy,11.0,2441.818,2240.0,1.27,2025-06-06
DECK,Deckers Brands,Consumer Discretionary,16339332096.0,BigCap,17.273302,6.535174,0.41818002,0.22059,0.19378,0.5788,0.15647861627643908,,11.022,3.715,2.934,20.92298908103907,2.923,11.634,1.016,0.0398417198358085,-0.4520671778214364,45.35208750513954,-13.252438393045797,-3.097661211427166,0.3341233602681984,1.0,-0.2,NEUTRAL,0.2,0.4,0.4,0.0,0.0,buy,21.0,127.32429,109.22,0.81,2025-06-06
STE,Steris,Health Care,23899551744.0,BigCap,39.439934,3.6166728,0.09458999,0.05824,0.11258,0.44307998,0.2947720248726568,0.94,33.292,1.957,1.189,14.84008847068645,4.763,17.757,0.943,0.0158310053156199,0.128246389279018,56.92365787241251,-0.3630064620783109,3.883672119112191,0.5176597207096627,1.0,0.1,POSITIVE,0.15,0.8,0.05,0.0,0.0,buy,9.0,263.09888,243.72,0.09,2025-06-06
LFUS,"Littelfuse, Inc.",Technology,5341056512.0,SmallCap,56.72047,2.174357,0.038680002,0.045900002,0.043130003,0.36498,0.14121838275212412,1.31,36.167,3.878,2.543,17.241627080558768,2.516,13.294,1.371,0.0311715201084185,-0.1169914034415786,61.28942699935432,3.806803405983486,5.4695094130665325,0.6929985976742096,1.0,0.2,POSITIVE,0.2,0.8,0.0,0.0,0.0,buy,5.0,255.424,217.69,1.64,2025-06-06
GWRE,"Guidewire Software, Inc.",Technology,21484511232.0,SmallCap,622.37805,15.767116,0.02614,0.00597,0.03043,0.62131,0.18172126191302265,,51.866,3.235,3.042,104.1876998543755,18.773,639.998,1.156,0.0272690673702365,0.4370388721437785,84.79385128197222,22.680289928729717,10.65656741531231,1.0866453108723828,1.0,0.6,POSITIVE,0.65,0.3,0.05,1.0,0.0,buy,15.0,241.456,255.77,-0.16,2025-06-06
9843.T,Nitori,Consumer Discretionary,1620026982400.0,BigCap,21.091429,1.6781678,0.082600005,0.05811,0.082770005,0.50979,-0.04445018738378904,1.06,21.031,1.16,0.731,-39.233433405531464,1.788,10.778,0.68,0.02200256321369,-0.2736455225630945,35.025327653420064,-3.9530988274706864,-517.6919123466432,0.2518551336469742,0.0,,POSITIVE,0.0,1.0,0.0,0.0,0.0,buy,10.0,17588.5,14335.0,-1.71,2025-06-06
SU.PA,SCHNEIDER ELECTRIC SE,Energy,127879200768.0,BigCap,28.852978,4.1885924,0.1519,0.06534,0.11189,0.42639,0.10001507563799446,1.72,52.152,1.226,0.923,33.512418083691394,3.592,18.536,0.952,0.0249891874777346,-0.0793063925120003,63.729938854122224,4.8353673935654635,3.514915662922391,1.110123974022846,1.0,0.15,POSITIVE,0.25,0.65,0.1,1.0,0.0,buy,23.0,253.55478,227.65,0.69,2025-06-06
9107.T,Kawasaki Kisen Kaisha,Consumer Discretionary,1302798794752.0,BigCap,4.4823313,0.79032654,0.18631001,0.029760001,0.29141,0.17391,-0.020424279484459257,5.82,20.559,1.963,1.545,-60.86849167844233,1.405,9.684,1.31,0.0234768213144515,0.0274871669005614,46.13959338353373,-5.128794848206072,33.02427214572572,0.095598907552808,1.0,,NEUTRAL,0.0,1.0,0.0,1.0,0.0,hold,10.0,2075.0,2062.5,0.0,2025-06-06
LITE,Lumentum Holdings Inc.,Technology,5601273856.0,SmallCap,15.86514,6.3686576,-0.42788,-0.04369,-0.29872,0.29607,0.031059009922737583,,296.737,4.723,3.193,123.60369010112052,5.031,-324.952,1.276,0.0502924315455504,-0.130654865703257,65.49641932803092,6.3653162966306285,3.831693630605813,0.8014884609356407,1.0,0.5,POSITIVE,0.55,0.4,0.05,2.0,0.0,buy,16.0,90.375,81.46,-0.22,2025-06-06
7203.T,Toyota Motor,Consumer Discretionary,34562719612928.0,BigCap,7.3734255,0.9632827,0.13283,0.032560002,0.0992,0.18174,-0.01884944501334734,3.58,105.19,1.26,1.062,-38.17122771554735,1.277,8.715,0.252,0.0240441023548631,0.0269013253792365,48.353463041088645,1.0863350485991996,6.893153353528305,0.363737988601191,1.0,-0.25,NEGATIVE,0.1,0.55,0.35,0.0,0.0,buy,18.0,3020.3972,2652.0,0.06,2025-06-06
9007.T,Odakyu Electric Railway,Consumer Discretionary,571679309824.0,BigCap,11.226358,1.1957335,0.1109,0.02471,0.12292,0.29847,,3.08,127.404,0.41,0.18,,2.717,11.779,0.494,0.0141609300281881,0.0929955063432796,63.894095144708345,6.085842408712364,17.60546359022851,1.014354796000456,1.0,0.5,POSITIVE,0.5,0.5,0.0,0.0,0.0,buy,5.0,1740.0,1656.0,2.16,2025-06-06
KMI,Kinder Morgan,Energy,62670995456.0,BigCap,24.306034,2.0471213,0.0845,0.03728,0.16672,0.50261,0.01663817092680359,4.14,103.99,0.446,0.27,243.20097525697412,6.27,14.781,0.749,0.0188607095391321,0.0372266433151566,56.84643671304904,3.2004388994751927,0.3265995742268082,0.7013673261891289,1.0,-0.1,POSITIVE,0.1,0.7,0.2,0.0,0.0,buy,17.0,30.48941,28.14,-0.42,2025-06-06
TFC,Truist Financial,Financials,52754817024.0,BigCap,16.563879,0.89829636,0.0013400001,0.00016000001,0.42338002,0.0,,5.25,,,,,5.612,,0.815,0.0218095482558824,-0.1264567813502208,56.54563695425851,2.013163168283204,0.2207415360935414,0.5538035864041154,1.0,0.05,NEGATIVE,0.2,0.65,0.15,0.0,0.0,buy,20.0,45.1155,40.66,2.6,2025-06-06
NMIH,NMI Holdings Inc,Financial Services,3085854464.0,SmallCap,8.531318,1.332254,0.17378001,0.09984,0.55933,0.80662,0.32488031930437833,,18.339,1.944,0.643,14.331579029247388,5.082,6.429,0.551,0.017939305096698,0.0053448480422322,63.16634752424568,4.580353511435355,0.8617269086904713,0.7820266164675069,1.0,0.1,POSITIVE,0.15,0.8,0.05,1.0,0.0,none,7.0,41.71429,39.81,1.27,2025-06-06
9064.T,Yamato Holdings,Consumer Discretionary,649821290496.0,BigCap,17.999464,1.115133,0.064330004,0.0073400005,0.02152,0.03973,-0.003656118243134468,2.31,28.949,1.47,1.363,-100.8315147867374,0.359,10.086,0.226,0.0160954046808703,0.1606738875129605,53.30135408096198,2.0516717325227964,-1.87229539050918,0.6220505889264263,1.0,-1.0,NEGATIVE,0.0,0.0,1.0,0.0,0.0,hold,10.0,1870.0,2014.5,1.15,2025-06-06
9735.T,Secom,Consumer Discretionary,2186567352320.0,BigCap,21.863724,1.7250682,0.088290006,0.042680003,0.090100005,0.30931,,1.89,4.997,2.554,1.846,,1.665,9.016,0.287,0.0132735895037421,-0.0073432498587836,47.25374316828859,-1.199400299850075,3.889338267176754,0.2752604422374716,1.0,0.333,POSITIVE,0.33,0.67,0.0,0.0,0.0,hold,6.0,5616.6665,5272.0,-0.3,2025-06-06
1925.T,Daiwa House Industry,Industrials,3005699588096.0,BigCap,9.456803,1.1497432,0.12589,0.05027,0.059809998,0.20259,-0.03212344547295775,3.21,89.549,2.117,0.517,-17.216241625476382,0.958,7.68,0.417,0.0120831919198459,0.0354162149203838,41.63661297452461,-1.1996746644977634,-49.782001041646254,0.2409848233253213,0.0,0.05,NEUTRAL,0.1,0.85,0.05,0.0,0.0,buy,9.0,5423.3335,4859.0,0.62,2025-06-06
UNP,Union Pacific Corporation,Industrials,133374558208.0,BigCap,20.11081,8.336632,0.42468,0.08991,0.27765,0.55716,0.19150582568416386,2.43,211.385,0.73,0.546,28.739839062249143,6.777,13.491,1.052,0.0166551986227315,-0.0276139254800946,52.731418656361434,0.7548398210861282,0.082697580630537,0.4824620783470086,1.0,0.05,POSITIVE,0.15,0.75,0.1,0.0,0.0,buy,27.0,242.79037,223.43,1.23,2025-06-06
MPB,Mid Penn Bancorp,Financial Services,604628928.0,SmallCap,9.142361,0.76325476,0.08376,0.00939,0.28068,0.0,,3.08,,,,,2.744,,0.613,0.0185779039722886,-0.1434563416916306,42.27842848618464,-2.082556633147266,-0.3461453197854816,0.2250001492763786,1.0,0.2,POSITIVE,0.2,0.8,0.0,1.0,0.0,none,2.0,35.0,26.53,2.2,2025-06-06
EXR,Extra Space Storage,Real Estate,33014292480.0,BigCap,34.652325,2.2771802,0.063930005,0.03329,0.2713,0.75918,0.23241607293621264,4.34,89.649,4.016,0.579,42.39935410643243,13.594,20.184,1.131,0.0175200913447815,-0.0690133107981464,52.57079141044483,2.9907458679118775,1.213419460310746,0.5086918034739246,1.0,0.2,POSITIVE,0.25,0.7,0.05,1.0,0.0,buy,19.0,162.78947,149.83,0.26,2025-06-06
2914.T,Japan Tobacco,Consumer Staples,7688304984064.0,BigCap,42.37205,2.031784,0.11771,0.05935,0.14324,0.55705,0.10089803605452266,4.53,44.153,1.78,0.81,23.544244315873268,2.624,9.796,0.206,0.0120062704246051,0.0524784130029241,44.71260252990471,-2.652877697841727,6.402342027347913,0.0860932920314878,1.0,-0.071,POSITIVE,0.07,0.79,0.14,1.0,0.0,buy,10.0,4640.0,4330.0,1.0,2025-06-06
ORLY,O’Reilly Automotive,Consumer Discretionary,79459319808.0,BigCap,34.223858,-58.662067,0.317925,0.13728,0.14096,0.51228,0.09545018536108747,,,0.708,0.084,49.08081109037529,5.103,23.173,0.6,0.0134908760408106,0.1085245407150456,57.333641851149295,2.092624924421038,1.0297327542580206,0.8772974155965443,0.0,0.2,POSITIVE,0.2,0.8,0.0,0.0,0.0,buy,23.0,1458.7874,1377.72,0.43,2025-06-06
VLY,Valley National Bancorp,Financial Services,4953414656.0,SmallCap,12.811594,0.6928443,0.05483,0.00635,0.25656,0.0,,5.08,,,,,4.867,,1.088,0.0229515939028955,-0.1381410831812199,51.98959887360686,1.7882656350741457,-0.0086707621558765,0.4529690927984217,1.0,0.25,POSITIVE,0.25,0.75,0.0,0.0,0.0,none,11.0,10.36364,8.9,2.89,2025-06-06
COST,Costco,Consumer Staples,449412923392.0,BigCap,57.611427,16.56968,0.3208,0.087910004,0.02918,0.12776,0.022652226545486577,0.51,30.157,1.015,0.472,73.95441109034066,1.643,35.493,0.993,0.0161390323144795,0.023389415843382,49.646250705027875,-0.3702886186606328,10.585024779492072,0.3910625000368947,1.0,-0.45,NEGATIVE,0.05,0.45,0.5,0.0,0.0,buy,32.0,1075.0385,1014.94,0.41,2025-06-06
HMY,Harmony Gold Mining Company Lim,Basic Materials,9096314880.0,SmallCap,15.720429,0.19849567,0.24778,0.16660999,0.15683,0.37537,0.12672676869768568,1.15,5.254,1.839,1.429,1.0667247864534337,0.042,0.13,0.68,0.0382237203612264,0.6843317248320082,46.88309115251806,-3.689067248738863,-0.0517417739738803,0.3798312763128415,0.0,-0.1,NEGATIVE,0.15,0.6,0.25,0.0,0.0,hold,2.0,15.80767,14.56,-5.33,2025-06-06
5802.T,Sumitomo Electric Industries,Materials,2318139916288.0,BigCap,11.965141,1.012112,0.08939999,0.04551,0.04141,0.18807,0.03520890654245709,3.39,27.189,1.803,0.93,14.068922670859395,0.63,5.6,0.458,0.0367303480548389,0.0298054524535329,69.0812267399999,5.295784626284094,158.45231565477343,0.74658857443784,1.0,-0.333,NEGATIVE,0.0,0.67,0.33,0.0,0.0,buy,8.0,3296.25,2972.5,0.63,2025-06-06
SPGI,S&P Global,Financials,159248220160.0,BigCap,40.758244,4.7723036,0.11241,0.061950002,0.2726,0.69415003,0.35794119623178744,0.74,31.875,0.902,0.769,30.719139366248974,11.942,24.229,1.195,0.0169289845464796,0.00850385718328,60.50848058546548,1.7536321281928442,5.021675567402667,0.7637610999773986,1.0,,POSITIVE,0.05,0.9,0.05,2.0,0.0,strong_buy,23.0,585.96564,519.36,0.8,2025-06-06
NFLX,Netflix,Communication Services,528554917888.0,BigCap,58.778515,22.003153,0.40842,0.13789,0.23074,0.46919,0.5422725830018758,,72.513,1.204,1.01,24.294745728533616,13.476,47.266,1.589,0.0234728054402284,0.3287010325972688,70.34346664222052,4.613336621505675,40.291889038453064,0.8592060703617362,1.0,,POSITIVE,0.15,0.7,0.15,1.0,0.0,buy,45.0,1147.6194,1241.47,-0.72,2025-06-06
SKWD,Skyward Specialty Insurance Gro,Financial Services,2532857856.0,SmallCap,21.036913,2.9772985,0.16086,0.02871,0.10225,0.27853,-0.17171273384675673,,14.052,1.896,0.78,-12.106260676147773,1.847,13.258,0.785,0.0248475809823316,0.1682817518631127,58.20422209681573,3.671237574319411,1.7810765956211796,0.5812163708883509,1.0,0.4,POSITIVE,0.45,0.5,0.05,0.0,0.0,buy,9.0,62.33333,62.45,-0.79,2025-06-06
STRA,"Strategic Education, Inc.",Consumer Defensive,2156082432.0,SmallCap,19.06624,1.3040745,0.06861,0.048210002,0.091400005,0.47208,0.09845917797777709,2.68,7.271,1.265,1.052,17.79205847489028,1.687,10.026,0.549,0.0226045081245676,-0.0778765122758023,54.82197033545114,2.5985996372419016,1.638051991718143,0.4718760352639503,1.0,,POSITIVE,0.2,0.6,0.2,0.0,0.0,none,3.0,102.66667,89.41,-0.21,2025-06-06
7211.T,Mitsubishi Motors,Consumer Discretionary,555871633408.0,BigCap,14.473867,0.5948903,0.0502,0.03692,0.0147,0.19249001,0.025660168549831563,2.42,32.334,1.386,0.869,7.769375284529908,0.164,2.149,0.04,0.0357809865659984,0.0300587713055819,47.78565871431704,-4.373849048563205,4.548057727862442,0.1438013584555092,1.0,-0.077,POSITIVE,0.23,0.46,0.31,2.0,0.0,hold,12.0,424.16666,415.4,0.73,2025-06-06
RVTY,Revvity,Health Care,10783926272.0,BigCap,37.805782,1.43047,0.03824,0.02025,0.10347,0.56247,0.2681163287998841,0.31,43.542,3.576,2.708,14.555058374125085,4.641,15.389,0.972,0.0252473164198563,-0.213360718405517,47.71914669919346,1.182581404869304,-1.1290649240298336,0.4545541913620546,0.0,-0.05,POSITIVE,0.2,0.55,0.25,0.0,0.0,buy,17.0,124.83,91.97,1.66,2025-06-06
8795.T,T&D Holdings,Financials,1704841445376.0,BigCap,13.844499,1.3161421,0.093789995,0.00719,0.03497,0.17202,0.12679752031202213,3.7,9.794,4.114,3.772,3.719769296600578,0.295,4.933,0.253,0.0261945538265702,0.216359810981018,61.860546034413,3.5294117647058822,108.5939224118838,0.7104741114337012,1.0,,,,,,,,buy,10.0,3663.0,3344.0,-0.18,
RJF,Raymond James Financial,Financials,29494564864.0,BigCap,14.083816,2.4476776,0.18866,0.02664,0.16135,0.9327,,1.39,36.485,6.225,6.184,,1.345,,1.043,0.0198068511055843,-0.0991311236853346,51.80432354430579,-0.0273151803020671,0.6862599024236147,0.3403803957104298,1.0,,POSITIVE,0.05,0.9,0.05,0.0,0.0,hold,13.0,154.3077,146.75,2.29,2025-06-06
BKR,Baker Hughes,Energy,37564289024.0,BigCap,12.940273,2.2033358,0.18035999,0.05787,0.10511,0.21359,0.06167379349305693,2.48,35.011,1.337,0.793,21.905421019443253,1.427,8.593,0.9,0.0252344730397253,-0.0719006893893355,54.632337520362086,3.703196328465971,-0.0672357969135291,0.8176129710998293,0.0,0.15,POSITIVE,0.25,0.65,0.1,0.0,0.0,buy,26.0,46.44038,37.9,2.02,2025-06-06
7272.T,Yamaha Motor Company,Consumer Discretionary,1045062811648.0,BigCap,12.692806,0.93478364,0.08252,0.03323,0.03233,0.31553,0.01796675852751494,4.69,86.306,1.371,0.802,22.720732870195732,0.687,7.556,0.792,0.0231741384000753,-0.1640885165555128,44.815174276547566,0.5597014925373134,-8.896678695088212,0.3873756898217965,0.0,,NEGATIVE,0.4,0.2,0.4,2.0,0.0,hold,11.0,1213.6364,1078.0,1.03,2025-06-06
